A,B
1.73184e+07,3.60565e+07
1.73469e+07,3.60428e+07
1.73753e+07,3.60291e+07
1.74037e+07,3.60154e+07
1.74322e+07,3.60017e+07
1.74606e+07,3.59879e+07
1.7489e+07,3.59741e+07
1.75174e+07,3.59603e+07
1.75457e+07,3.59465e+07
1.75741e+07,3.59326e+07
1.76024e+07,3.59187e+07
1.76308e+07,3.59048e+07
1.76591e+07,3.58909e+07
1.76874e+07,3.58769e+07
1.77157e+07,3.5863e+07
1.7744e+07,3.5849e+07
1.77723e+07,3.5835e+07
1.78006e+07,3.58209e+07
1.78289e+07,3.58069e+07
1.78571e+07,3.57928e+07
1.78854e+07,3.57787e+07
1.79136e+07,3.57646e+07
1.79418e+07,3.57504e+07
1.797e+07,3.57362e+07
1.79982e+07,3.5722e+07
1.80264e+07,3.57078e+07
1.80546e+07,3.56936e+07
1.80827e+07,3.56793e+07
1.81109e+07,3.56651e+07
1.8139e+07,3.56507e+07
1.81672e+07,3.56364e+07
1.81953e+07,3.56221e+07
1.82234e+07,3.56077e+07
1.82515e+07,3.55933e+07
1.82796e+07,3.55789e+07
1.83076e+07,3.55645e+07
1.83357e+07,3.555e+07
1.83637e+07,3.55355e+07
1.83918e+07,3.5521e+07
1.84198e+07,3.55065e+07
1.84478e+07,3.54919e+07
1.84758e+07,3.54774e+07
1.85038e+07,3.54628e+07
1.85318e+07,3.54482e+07
1.85598e+07,3.54335e+07
1.85877e+07,3.54189e+07
1.86157e+07,3.54042e+07
1.86436e+07,3.53895e+07
1.86715e+07,3.53748e+07
1.86994e+07,3.536e+07
1.87273e+07,3.53452e+07
1.87552e+07,3.53305e+07
1.87831e+07,3.53156e+07
1.8811e+07,3.53008e+07
1.88388e+07,3.5286e+07
1.88667e+07,3.52711e+07
1.88945e+07,3.52562e+07
1.89223e+07,3.52413e+07
1.89501e+07,3.52263e+07
1.89779e+07,3.52113e+07
1.90057e+07,3.51964e+07
1.90335e+07,3.51813e+07
1.90612e+07,3.51663e+07
1.9089e+07,3.51513e+07
1.91167e+07,3.51362e+07
1.91444e+07,3.51211e+07
1.91721e+07,3.5106e+07
1.91998e+07,3.50908e+07
1.92275e+07,3.50757e+07
1.92552e+07,3.50605e+07
1.92829e+07,3.50453e+07
1.93105e+07,3.503e+07
1.93382e+07,3.50148e+07
1.93658e+07,3.49995e+07
1.93934e+07,3.49842e+07
1.9421e+07,3.49689e+07
1.94486e+07,3.49536e+07
1.94762e+07,3.49382e+07
1.95037e+07,3.49228e+07
1.95313e+07,3.49074e+07
1.95588e+07,3.4892e+07
1.95864e+07,3.48766e+07
1.96139e+07,3.48611e+07
1.96414e+07,3.48456e+07
1.96689e+07,3.48301e+07
1.96964e+07,3.48146e+07
1.97238e+07,3.4799e+07
1.97513e+07,3.47834e+07
1.97787e+07,3.47678e+07
1.98062e+07,3.47522e+07
1.98336e+07,3.47366e+07
1.9861e+07,3.47209e+07
1.98884e+07,3.47052e+07
1.99158e+07,3.46895e+07
1.99431e+07,3.46738e+07
1.99705e+07,3.4658e+07
1.99978e+07,3.46423e+07
2.00252e+07,3.46265e+07
2.00525e+07,3.46107e+07
2.00798e+07,3.45948e+07
2.01071e+07,3.4579e+07
2.01344e+07,3.45631e+07
2.01617e+07,3.45472e+07
2.01889e+07,3.45313e+07
2.02162e+07,3.45153e+07
2.02434e+07,3.44993e+07
2.02706e+07,3.44834e+07
2.02978e+07,3.44674e+07
2.0325e+07,3.44513e+07
2.03522e+07,3.44353e+07
2.03794e+07,3.44192e+07
2.04065e+07,3.44031e+07
2.04337e+07,3.4387e+07
2.04608e+07,3.43709e+07
2.04879e+07,3.43547e+07
2.0515e+07,3.43385e+07
2.05421e+07,3.43223e+07
2.05692e+07,3.43061e+07
2.05963e+07,3.42899e+07
2.06233e+07,3.42736e+07
2.06504e+07,3.42573e+07
2.06774e+07,3.4241e+07
2.07044e+07,3.42247e+07
2.07314e+07,3.42083e+07
2.07584e+07,3.41919e+07
2.07854e+07,3.41756e+07
2.08123e+07,3.41591e+07
2.08393e+07,3.41427e+07
2.08662e+07,3.41262e+07
2.08932e+07,3.41098e+07
2.09201e+07,3.40933e+07
2.0947e+07,3.40767e+07
2.09739e+07,3.40602e+07
2.10007e+07,3.40436e+07
2.10276e+07,3.40271e+07
2.10544e+07,3.40105e+07
2.10813e+07,3.39938e+07
2.11081e+07,3.39772e+07
2.11349e+07,3.39605e+07
2.11617e+07,3.39438e+07
2.11885e+07,3.39271e+07
2.12152e+07,3.39104e+07
2.1242e+07,3.38936e+07
2.12687e+07,3.38768e+07
2.12955e+07,3.38601e+07
2.13222e+07,3.38432e+07
2.13489e+07,3.38264e+07
2.13756e+07,3.38095e+07
2.14022e+07,3.37927e+07
2.14289e+07,3.37758e+07
2.14556e+07,3.37588e+07
2.14822e+07,3.37419e+07
2.15088e+07,3.37249e+07
2.15354e+07,3.37079e+07
2.1562e+07,3.36909e+07
2.15886e+07,3.36739e+07
2.16152e+07,3.36569e+07
2.16417e+07,3.36398e+07
2.16683e+07,3.36227e+07
2.16948e+07,3.36056e+07
2.17213e+07,3.35885e+07
2.17478e+07,3.35713e+07
2.17743e+07,3.35541e+07
2.18008e+07,3.35369e+07
2.18272e+07,3.35197e+07
2.18537e+07,3.35025e+07
2.18801e+07,3.34852e+07
2.19065e+07,3.3468e+07
2.19329e+07,3.34507e+07
2.19593e+07,3.34333e+07
2.19857e+07,3.3416e+07
2.20121e+07,3.33986e+07
2.20384e+07,3.33813e+07
2.20648e+07,3.33639e+07
2.20911e+07,3.33464e+07
2.21174e+07,3.3329e+07
2.21437e+07,3.33115e+07
2.217e+07,3.3294e+07
2.21962e+07,3.32765e+07
2.22225e+07,3.3259e+07
2.22487e+07,3.32415e+07
2.2275e+07,3.32239e+07
2.23012e+07,3.32063e+07
2.23274e+07,3.31887e+07
2.23536e+07,3.31711e+07
2.23797e+07,3.31534e+07
2.24059e+07,3.31357e+07
2.2432e+07,3.3118e+07
2.24582e+07,3.31003e+07
2.24843e+07,3.30826e+07
2.25104e+07,3.30648e+07
2.25365e+07,3.30471e+07
2.25625e+07,3.30293e+07
2.25886e+07,3.30114e+07
2.26146e+07,3.29936e+07
2.26407e+07,3.29758e+07
2.26667e+07,3.29579e+07
2.26927e+07,3.294e+07
2.27187e+07,3.29221e+07
2.27446e+07,3.29041e+07
2.27706e+07,3.28862e+07
2.27966e+07,3.28682e+07
2.28225e+07,3.28502e+07
2.28484e+07,3.28322e+07
2.28743e+07,3.28141e+07
2.29002e+07,3.27961e+07
2.29261e+07,3.2778e+07
2.29519e+07,3.27599e+07
2.29778e+07,3.27417e+07
2.30036e+07,3.27236e+07
2.30294e+07,3.27054e+07
2.30552e+07,3.26872e+07
2.3081e+07,3.2669e+07
2.31068e+07,3.26508e+07
2.31326e+07,3.26326e+07
2.31583e+07,3.26143e+07
2.3184e+07,3.2596e+07
2.32098e+07,3.25777e+07
2.32355e+07,3.25594e+07
2.32611e+07,3.2541e+07
2.32868e+07,3.25227e+07
2.33125e+07,3.25043e+07
2.33381e+07,3.24859e+07
2.33637e+07,3.24674e+07
2.33894e+07,3.2449e+07
2.3415e+07,3.24305e+07
2.34406e+07,3.2412e+07
2.34661e+07,3.23935e+07
2.34917e+07,3.2375e+07
2.35172e+07,3.23565e+07
2.35428e+07,3.23379e+07
2.35683e+07,3.23193e+07
2.35938e+07,3.23007e+07
2.36192e+07,3.22821e+07
2.36447e+07,3.22634e+07
2.36702e+07,3.22447e+07
2.36956e+07,3.2226e+07
2.3721e+07,3.22073e+07
2.37464e+07,3.21886e+07
2.37718e+07,3.21699e+07
2.37972e+07,3.21511e+07
2.38226e+07,3.21323e+07
2.38479e+07,3.21135e+07
2.38733e+07,3.20947e+07
2.38986e+07,3.20758e+07
2.39239e+07,3.20569e+07
2.39492e+07,3.2038e+07
2.39745e+07,3.20191e+07
2.39997e+07,3.20002e+07
2.4025e+07,3.19813e+07
2.40502e+07,3.19623e+07
2.40754e+07,3.19433e+07
2.41006e+07,3.19243e+07
2.41258e+07,3.19053e+07
2.4151e+07,3.18862e+07
2.41761e+07,3.18671e+07
2.42013e+07,3.1848e+07
2.42264e+07,3.18289e+07
2.42515e+07,3.18098e+07
2.42766e+07,3.17907e+07
2.43017e+07,3.17715e+07
2.43268e+07,3.17523e+07
2.43518e+07,3.17331e+07
2.43769e+07,3.17139e+07
2.44019e+07,3.16946e+07
2.44269e+07,3.16753e+07
2.44519e+07,3.16561e+07
2.44768e+07,3.16368e+07
2.45018e+07,3.16174e+07
2.45267e+07,3.15981e+07
2.45517e+07,3.15787e+07
2.45766e+07,3.15593e+07
2.46015e+07,3.15399e+07
2.46264e+07,3.15205e+07
2.46512e+07,3.15011e+07
2.46761e+07,3.14816e+07
2.47009e+07,3.14621e+07
2.47258e+07,3.14426e+07
2.47506e+07,3.14231e+07
2.47753e+07,3.14035e+07
2.48001e+07,3.1384e+07
2.48249e+07,3.13644e+07
2.48496e+07,3.13448e+07
2.48744e+07,3.13252e+07
2.48991e+07,3.13055e+07
2.49238e+07,3.12859e+07
2.49485e+07,3.12662e+07
2.49731e+07,3.12465e+07
2.49978e+07,3.12268e+07
2.50224e+07,3.1207e+07
2.5047e+07,3.11873e+07
2.50716e+07,3.11675e+07
2.50962e+07,3.11477e+07
2.51208e+07,3.11279e+07
2.51454e+07,3.11081e+07
2.51699e+07,3.10882e+07
2.51944e+07,3.10683e+07
2.52189e+07,3.10484e+07
2.52434e+07,3.10285e+07
2.52679e+07,3.10086e+07
2.52924e+07,3.09886e+07
2.53168e+07,3.09687e+07
2.53412e+07,3.09487e+07
2.53657e+07,3.09287e+07
2.53901e+07,3.09086e+07
2.54145e+07,3.08886e+07
2.54388e+07,3.08685e+07
2.54632e+07,3.08484e+07
2.54875e+07,3.08283e+07
2.55118e+07,3.08082e+07
2.55361e+07,3.07881e+07
2.55604e+07,3.07679e+07
2.55847e+07,3.07477e+07
2.5609e+07,3.07275e+07
2.56332e+07,3.07073e+07
2.56574e+07,3.06871e+07
2.56816e+07,3.06668e+07
2.57058e+07,3.06465e+07
2.573e+07,3.06262e+07
2.57542e+07,3.06059e+07
2.57783e+07,3.05856e+07
2.58024e+07,3.05652e+07
2.58266e+07,3.05449e+07
2.58507e+07,3.05245e+07
2.58747e+07,3.05041e+07
2.58988e+07,3.04836e+07
2.59228e+07,3.04632e+07
2.59469e+07,3.04427e+07
2.59709e+07,3.04222e+07
2.59949e+07,3.04017e+07
2.60189e+07,3.03812e+07
2.60429e+07,3.03607e+07
2.60668e+07,3.03401e+07
2.60907e+07,3.03195e+07
2.61147e+07,3.02989e+07
2.61386e+07,3.02783e+07
2.61625e+07,3.02577e+07
2.61863e+07,3.0237e+07
2.62102e+07,3.02163e+07
2.6234e+07,3.01956e+07
2.62578e+07,3.01749e+07
2.62816e+07,3.01542e+07
2.63054e+07,3.01334e+07
2.63292e+07,3.01127e+07
2.6353e+07,3.00919e+07
2.63767e+07,3.00711e+07
2.64004e+07,3.00503e+07
2.64241e+07,3.00294e+07
2.64478e+07,3.00085e+07
2.64715e+07,2.99877e+07
2.64952e+07,2.99668e+07
2.65188e+07,2.99458e+07
2.65424e+07,2.99249e+07
2.6566e+07,2.9904e+07
2.65896e+07,2.9883e+07
2.66132e+07,2.9862e+07
2.66368e+07,2.9841e+07
2.66603e+07,2.98199e+07
2.66838e+07,2.97989e+07
2.67073e+07,2.97778e+07
2.67308e+07,2.97567e+07
2.67543e+07,2.97356e+07
2.67778e+07,2.97145e+07
2.68012e+07,2.96934e+07
2.68246e+07,2.96722e+07
2.6848e+07,2.9651e+07
2.68714e+07,2.96298e+07
2.68948e+07,2.96086e+07
2.69182e+07,2.95874e+07
2.69415e+07,2.95661e+07
2.69648e+07,2.95449e+07
2.69881e+07,2.95236e+07
2.70114e+07,2.95023e+07
2.70347e+07,2.94809e+07
2.70579e+07,2.94596e+07
2.70812e+07,2.94382e+07
2.71044e+07,2.94168e+07
2.71276e+07,2.93954e+07
2.71508e+07,2.9374e+07
2.7174e+07,2.93526e+07
2.71971e+07,2.93311e+07
2.72203e+07,2.93097e+07
2.72434e+07,2.92882e+07
2.72665e+07,2.92667e+07
2.72896e+07,2.92451e+07
2.73127e+07,2.92236e+07
2.73357e+07,2.9202e+07
2.73588e+07,2.91804e+07
2.73818e+07,2.91588e+07
2.74048e+07,2.91372e+07
2.74278e+07,2.91156e+07
2.74507e+07,2.90939e+07
2.74737e+07,2.90723e+07
2.74966e+07,2.90506e+07
2.75195e+07,2.90289e+07
2.75424e+07,2.90071e+07
2.75653e+07,2.89854e+07
2.75882e+07,2.89636e+07
2.7611e+07,2.89418e+07
2.76339e+07,2.892e+07
2.76567e+07,2.88982e+07
2.76795e+07,2.88764e+07
2.77023e+07,2.88545e+07
2.7725e+07,2.88327e+07
2.77478e+07,2.88108e+07
2.77705e+07,2.87889e+07
2.77932e+07,2.87669e+07
2.78159e+07,2.8745e+07
2.78386e+07,2.8723e+07
2.78612e+07,2.87011e+07
2.78839e+07,2.86791e+07
2.79065e+07,2.86571e+07
2.79291e+07,2.8635e+07
2.79517e+07,2.8613e+07
2.79743e+07,2.85909e+07
2.79968e+07,2.85688e+07
2.80194e+07,2.85467e+07
2.80419e+07,2.85246e+07
2.80644e+07,2.85025e+07
2.80869e+07,2.84803e+07
2.81093e+07,2.84581e+07
2.81318e+07,2.84359e+07
2.81542e+07,2.84137e+07
2.81766e+07,2.83915e+07
2.8199e+07,2.83692e+07
2.82214e+07,2.8347e+07
2.82438e+07,2.83247e+07
2.82661e+07,2.83024e+07
2.82885e+07,2.82801e+07
2.83108e+07,2.82578e+07
2.83331e+07,2.82354e+07
2.83553e+07,2.8213e+07
2.83776e+07,2.81906e+07
2.83998e+07,2.81682e+07
2.8422e+07,2.81458e+07
2.84442e+07,2.81234e+07
2.84664e+07,2.81009e+07
2.84886e+07,2.80785e+07
2.85108e+07,2.8056e+07
2.85329e+07,2.80335e+07
2.8555e+07,2.80109e+07
2.85771e+07,2.79884e+07
2.85992e+07,2.79658e+07
2.86212e+07,2.79432e+07
2.86433e+07,2.79206e+07
2.86653e+07,2.7898e+07
2.86873e+07,2.78754e+07
2.87093e+07,2.78528e+07
2.87313e+07,2.78301e+07
2.87532e+07,2.78074e+07
2.87752e+07,2.77847e+07
2.87971e+07,2.7762e+07
2.8819e+07,2.77393e+07
2.88409e+07,2.77165e+07
2.88627e+07,2.76937e+07
2.88846e+07,2.76709e+07
2.89064e+07,2.76481e+07
2.89282e+07,2.76253e+07
2.895e+07,2.76025e+07
2.89718e+07,2.75796e+07
2.89935e+07,2.75568e+07
2.90153e+07,2.75339e+07
2.9037e+07,2.7511e+07
2.90587e+07,2.7488e+07
2.90804e+07,2.74651e+07
2.91021e+07,2.74421e+07
2.91237e+07,2.74192e+07
2.91453e+07,2.73962e+07
2.91669e+07,2.73732e+07
2.91885e+07,2.73501e+07
2.92101e+07,2.73271e+07
2.92317e+07,2.7304e+07
2.92532e+07,2.72809e+07
2.92747e+07,2.72579e+07
2.92962e+07,2.72347e+07
2.93177e+07,2.72116e+07
2.93392e+07,2.71885e+07
2.93606e+07,2.71653e+07
2.93821e+07,2.71421e+07
2.94035e+07,2.71189e+07
2.94249e+07,2.70957e+07
2.94462e+07,2.70725e+07
2.94676e+07,2.70492e+07
2.94889e+07,2.7026e+07
2.95102e+07,2.70027e+07
2.95315e+07,2.69794e+07
2.95528e+07,2.69561e+07
2.95741e+07,2.69327e+07
2.95953e+07,2.69094e+07
2.96166e+07,2.6886e+07
2.96378e+07,2.68627e+07
2.9659e+07,2.68393e+07
2.96801e+07,2.68158e+07
2.97013e+07,2.67924e+07
2.97224e+07,2.6769e+07
2.97435e+07,2.67455e+07
2.97646e+07,2.6722e+07
2.97857e+07,2.66985e+07
2.98068e+07,2.6675e+07
2.98278e+07,2.66515e+07
2.98488e+07,2.66279e+07
2.98699e+07,2.66044e+07
2.98908e+07,2.65808e+07
2.99118e+07,2.65572e+07
2.99328e+07,2.65336e+07
2.99537e+07,2.65099e+07
2.99746e+07,2.64863e+07
2.99955e+07,2.64626e+07
3.00164e+07,2.64389e+07
3.00372e+07,2.64152e+07
3.00581e+07,2.63915e+07
3.00789e+07,2.63678e+07
3.00997e+07,2.63441e+07
3.01205e+07,2.63203e+07
3.01412e+07,2.62965e+07
3.0162e+07,2.62727e+07
3.01827e+07,2.62489e+07
3.02034e+07,2.62251e+07
3.02241e+07,2.62012e+07
3.02447e+07,2.61774e+07
3.02654e+07,2.61535e+07
3.0286e+07,2.61296e+07
3.03066e+07,2.61057e+07
3.03272e+07,2.60818e+07
3.03478e+07,2.60578e+07
3.03684e+07,2.60339e+07
3.03889e+07,2.60099e+07
3.04094e+07,2.59859e+07
3.04299e+07,2.59619e+07
3.04504e+07,2.59379e+07
3.04709e+07,2.59138e+07
3.04913e+07,2.58898e+07
3.05117e+07,2.58657e+07
3.05321e+07,2.58416e+07
3.05525e+07,2.58175e+07
3.05729e+07,2.57934e+07
3.05932e+07,2.57693e+07
3.06135e+07,2.57451e+07
3.06339e+07,2.57209e+07
3.06541e+07,2.56968e+07
3.06744e+07,2.56726e+07
3.06947e+07,2.56483e+07
3.07149e+07,2.56241e+07
3.07351e+07,2.55999e+07
3.07553e+07,2.55756e+07
3.07755e+07,2.55513e+07
3.07956e+07,2.5527e+07
3.08158e+07,2.55027e+07
3.08359e+07,2.54784e+07
3.0856e+07,2.5454e+07
3.08761e+07,2.54297e+07
3.08961e+07,2.54053e+07
3.09162e+07,2.53809e+07
3.09362e+07,2.53565e+07
3.09562e+07,2.53321e+07
3.09762e+07,2.53077e+07
3.09961e+07,2.52832e+07
3.10161e+07,2.52587e+07
3.1036e+07,2.52342e+07
3.10559e+07,2.52097e+07
3.10758e+07,2.51852e+07
3.10956e+07,2.51607e+07
3.11155e+07,2.51362e+07
3.11353e+07,2.51116e+07
3.11551e+07,2.5087e+07
3.11749e+07,2.50624e+07
3.11947e+07,2.50378e+07
3.12144e+07,2.50132e+07
3.12342e+07,2.49885e+07
3.12539e+07,2.49639e+07
3.12736e+07,2.49392e+07
3.12932e+07,2.49145e+07
3.13129e+07,2.48898e+07
3.13325e+07,2.48651e+07
3.13521e+07,2.48404e+07
3.13717e+07,2.48156e+07
3.13913e+07,2.47908e+07
3.14109e+07,2.47661e+07
3.14304e+07,2.47413e+07
3.14499e+07,2.47165e+07
3.14694e+07,2.46916e+07
3.14889e+07,2.46668e+07
3.15083e+07,2.46419e+07
3.15278e+07,2.4617e+07
3.15472e+07,2.45922e+07
3.15666e+07,2.45673e+07
3.1586e+07,2.45423e+07
3.16053e+07,2.45174e+07
3.16247e+07,2.44925e+07
3.1644e+07,2.44675e+07
3.16633e+07,2.44425e+07
3.16826e+07,2.44175e+07
3.17018e+07,2.43925e+07
3.17211e+07,2.43675e+07
3.17403e+07,2.43424e+07
3.17595e+07,2.43174e+07
3.17787e+07,2.42923e+07
3.17978e+07,2.42672e+07
3.1817e+07,2.42421e+07
3.18361e+07,2.4217e+07
3.18552e+07,2.41919e+07
3.18743e+07,2.41667e+07
3.18933e+07,2.41416e+07
3.19124e+07,2.41164e+07
3.19314e+07,2.40912e+07
3.19504e+07,2.4066e+07
3.19694e+07,2.40408e+07
3.19884e+07,2.40155e+07
3.20073e+07,2.39903e+07
3.20262e+07,2.3965e+07
3.20451e+07,2.39397e+07
3.2064e+07,2.39144e+07
3.20829e+07,2.38891e+07
3.21017e+07,2.38638e+07
3.21205e+07,2.38384e+07
3.21393e+07,2.38131e+07
3.21581e+07,2.37877e+07
3.21769e+07,2.37623e+07
3.21956e+07,2.37369e+07
3.22143e+07,2.37115e+07
3.22331e+07,2.36861e+07
3.22517e+07,2.36606e+07
3.22704e+07,2.36352e+07
3.2289e+07,2.36097e+07
3.23077e+07,2.35842e+07
3.23263e+07,2.35587e+07
3.23448e+07,2.35332e+07
3.23634e+07,2.35077e+07
3.2382e+07,2.34821e+07
3.24005e+07,2.34565e+07
3.2419e+07,2.3431e+07
3.24375e+07,2.34054e+07
3.24559e+07,2.33798e+07
3.24744e+07,2.33541e+07
3.24928e+07,2.33285e+07
3.25112e+07,2.33029e+07
3.25296e+07,2.32772e+07
3.25479e+07,2.32515e+07
3.25663e+07,2.32258e+07
3.25846e+07,2.32001e+07
3.26029e+07,2.31744e+07
3.26212e+07,2.31487e+07
3.26394e+07,2.31229e+07
3.26577e+07,2.30971e+07
3.26759e+07,2.30714e+07
3.26941e+07,2.30456e+07
3.27122e+07,2.30198e+07
3.27304e+07,2.29939e+07
3.27485e+07,2.29681e+07
3.27667e+07,2.29422e+07
3.27847e+07,2.29164e+07
3.28028e+07,2.28905e+07
3.28209e+07,2.28646e+07
3.28389e+07,2.28387e+07
3.28569e+07,2.28128e+07
3.28749e+07,2.27868e+07
3.28929e+07,2.27609e+07
3.29108e+07,2.27349e+07
3.29288e+07,2.27089e+07
3.29467e+07,2.26829e+07
3.29646e+07,2.26569e+07
3.29824e+07,2.26309e+07
3.30003e+07,2.26049e+07
3.30181e+07,2.25788e+07
3.30359e+07,2.25528e+07
3.30537e+07,2.25267e+07
3.30715e+07,2.25006e+07
3.30892e+07,2.24745e+07
3.3107e+07,2.24484e+07
3.31247e+07,2.24222e+07
3.31424e+07,2.23961e+07
3.316e+07,2.23699e+07
3.31777e+07,2.23437e+07
3.31953e+07,2.23176e+07
3.32129e+07,2.22913e+07
3.32305e+07,2.22651e+07
3.3248e+07,2.22389e+07
3.32656e+07,2.22127e+07
3.32831e+07,2.21864e+07
3.33006e+07,2.21601e+07
3.33181e+07,2.21338e+07
3.33355e+07,2.21075e+07
3.3353e+07,2.20812e+07
3.33704e+07,2.20549e+07
3.33878e+07,2.20285e+07
3.34051e+07,2.20022e+07
3.34225e+07,2.19758e+07
3.34398e+07,2.19494e+07
3.34571e+07,2.1923e+07
3.34744e+07,2.18966e+07
3.34917e+07,2.18702e+07
3.3509e+07,2.18438e+07
3.35262e+07,2.18173e+07
3.35434e+07,2.17908e+07
3.35606e+07,2.17644e+07
3.35777e+07,2.17379e+07
3.35949e+07,2.17114e+07
3.3612e+07,2.16849e+07
3.36291e+07,2.16583e+07
3.36462e+07,2.16318e+07
3.36633e+07,2.16052e+07
3.36803e+07,2.15786e+07
3.36973e+07,2.15521e+07
3.37143e+07,2.15255e+07
3.37313e+07,2.14988e+07
3.37482e+07,2.14722e+07
3.37652e+07,2.14456e+07
3.37821e+07,2.14189e+07
3.3799e+07,2.13923e+07
3.38159e+07,2.13656e+07
3.38327e+07,2.13389e+07
3.38495e+07,2.13122e+07
3.38663e+07,2.12855e+07
3.38831e+07,2.12587e+07
3.38999e+07,2.1232e+07
3.39166e+07,2.12052e+07
3.39334e+07,2.11784e+07
3.39501e+07,2.11517e+07
3.39668e+07,2.11249e+07
3.39834e+07,2.1098e+07
3.40001e+07,2.10712e+07
3.40167e+07,2.10444e+07
3.40333e+07,2.10175e+07
3.40499e+07,2.09907e+07
3.40664e+07,2.09638e+07
3.40829e+07,2.09369e+07
3.40995e+07,2.091e+07
3.41159e+07,2.08831e+07
3.41324e+07,2.08561e+07
3.41489e+07,2.08292e+07
3.41653e+07,2.08022e+07
3.41817e+07,2.07753e+07
3.41981e+07,2.07483e+07
3.42144e+07,2.07213e+07
3.42308e+07,2.06943e+07
3.42471e+07,2.06673e+07
3.42634e+07,2.06402e+07
3.42797e+07,2.06132e+07
3.42959e+07,2.05861e+07
3.43122e+07,2.0559e+07
3.43284e+07,2.0532e+07
3.43446e+07,2.05049e+07
3.43608e+07,2.04778e+07
3.43769e+07,2.04506e+07
3.4393e+07,2.04235e+07
3.44091e+07,2.03963e+07
3.44252e+07,2.03692e+07
3.44413e+07,2.0342e+07
3.44573e+07,2.03148e+07
3.44734e+07,2.02876e+07
3.44894e+07,2.02604e+07
3.45053e+07,2.02332e+07
3.45213e+07,2.0206e+07
3.45372e+07,2.01787e+07
3.45531e+07,2.01514e+07
3.4569e+07,2.01242e+07
3.45849e+07,2.00969e+07
3.46008e+07,2.00696e+07
3.46166e+07,2.00423e+07
3.46324e+07,2.00149e+07
3.46482e+07,1.99876e+07
3.46639e+07,1.99602e+07
3.46797e+07,1.99329e+07
3.46954e+07,1.99055e+07
3.47111e+07,1.98781e+07
3.47268e+07,1.98507e+07
3.47424e+07,1.98233e+07
3.47581e+07,1.97959e+07
3.47737e+07,1.97685e+07
3.47893e+07,1.9741e+07
3.48048e+07,1.97135e+07
3.48204e+07,1.96861e+07
3.48359e+07,1.96586e+07
3.48514e+07,1.96311e+07
3.48669e+07,1.96036e+07
3.48823e+07,1.95761e+07
3.48978e+07,1.95485e+07
3.49132e+07,1.9521e+07
3.49286e+07,1.94934e+07
3.4944e+07,1.94658e+07
3.49593e+07,1.94383e+07
3.49747e+07,1.94107e+07
3.499e+07,1.93831e+07
3.50052e+07,1.93554e+07
3.50205e+07,1.93278e+07
3.50358e+07,1.93002e+07
3.5051e+07,1.92725e+07
3.50662e+07,1.92448e+07
3.50813e+07,1.92172e+07
3.50965e+07,1.91895e+07
3.51116e+07,1.91618e+07
3.51267e+07,1.9134e+07
3.51418e+07,1.91063e+07
3.51569e+07,1.90786e+07
3.51719e+07,1.90508e+07
3.5187e+07,1.90231e+07
3.5202e+07,1.89953e+07
3.5217e+07,1.89675e+07
3.52319e+07,1.89397e+07
3.52468e+07,1.89119e+07
3.52618e+07,1.88841e+07
3.52767e+07,1.88562e+07
3.52915e+07,1.88284e+07
3.53064e+07,1.88005e+07
3.53212e+07,1.87727e+07
3.5336e+07,1.87448e+07
3.53508e+07,1.87169e+07
3.53655e+07,1.8689e+07
3.53803e+07,1.86611e+07
3.5395e+07,1.86331e+07
3.54097e+07,1.86052e+07
3.54244e+07,1.85773e+07
3.5439e+07,1.85493e+07
3.54536e+07,1.85213e+07
3.54682e+07,1.84933e+07
3.54828e+07,1.84653e+07
3.54974e+07,1.84373e+07
3.55119e+07,1.84093e+07
3.55265e+07,1.83813e+07
3.55409e+07,1.83532e+07
3.55554e+07,1.83252e+07
3.55699e+07,1.82971e+07
3.55843e+07,1.8269e+07
3.55987e+07,1.82409e+07
3.56131e+07,1.82128e+07
3.56275e+07,1.81847e+07
3.56418e+07,1.81566e+07
3.56561e+07,1.81285e+07
3.56704e+07,1.81003e+07
3.56847e+07,1.80722e+07
3.56989e+07,1.8044e+07
3.57132e+07,1.80158e+07
3.57274e+07,1.79876e+07
3.57415e+07,1.79594e+07
3.57557e+07,1.79312e+07
3.57699e+07,1.7903e+07
3.5784e+07,1.78748e+07
3.57981e+07,1.78465e+07
3.58121e+07,1.78183e+07
3.58262e+07,1.779e+07
3.58402e+07,1.77617e+07
3.58542e+07,1.77334e+07
3.58682e+07,1.77051e+07
3.58822e+07,1.76768e+07
3.58961e+07,1.76485e+07
3.591e+07,1.76202e+07
3.59239e+07,1.75918e+07
3.59378e+07,1.75635e+07
3.59516e+07,1.75351e+07
3.59655e+07,1.75067e+07
3.59793e+07,1.74783e+07
3.59931e+07,1.74499e+07
3.60068e+07,1.74215e+07
3.60206e+07,1.73931e+07
3.60343e+07,1.73647e+07
3.6048e+07,1.73362e+07
3.60616e+07,1.73078e+07
3.60753e+07,1.72793e+07
3.60889e+07,1.72508e+07
3.61025e+07,1.72223e+07
3.61161e+07,1.71938e+07
3.61296e+07,1.71653e+07
3.61432e+07,1.71368e+07
3.61567e+07,1.71083e+07
3.61702e+07,1.70797e+07
3.61837e+07,1.70512e+07
3.61971e+07,1.70226e+07
3.62105e+07,1.69941e+07
3.62239e+07,1.69655e+07
3.62373e+07,1.69369e+07
3.62507e+07,1.69083e+07
3.6264e+07,1.68797e+07
3.62773e+07,1.68511e+07
3.62906e+07,1.68224e+07
3.63038e+07,1.67938e+07
